id,filename,title,description,context_note,auteur,creator,date,period,place,type_document,document_ref,figure_type,source_document,editeur,annee_publication,periode_couverte,langue,isbn,lieu_edition,collection_serie,chunk_id,page_ref,license,attribution,source_url,download_url,repository,source_figures_dir,source_path,original_filename,file_ext,file_size_bytes,checksum_sha256,width_px,height_px,download_status,download_date,quality_note
533,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_05_fig_08.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_05,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_05_fig_08.png,,png,634852,39e3944694ec6f15d028b0b4870be6da4f12eef58f7b3e9a04a600946da3c653,1130,1524,kept,2026-02-07,
534,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_05_fig_09.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_05,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_05_fig_09.png,,png,376792,4b45c1da9314426faf932f99747a88d642b84d572f30094cee191618955b2bff,492,791,kept,2026-02-07,
535,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_01.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_01.png,,png,1189508,993f7aa5dedc0e77ecf38440b09e82b91387207414681d1bdffe8f24219ce829,1167,1446,kept,2026-02-07,
536,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_02.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_02.png,,png,749894,29a975511c60f2c85012f0a952e09a8481e59c2349cbd9a71f8c6b4ffbca35bf,650,868,kept,2026-02-07,
537,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_03.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_03.png,,png,449702,e0eb7a19c76fc948f035dce24b0468e3b8deecf27e18f8b91e6df19c1d0c1d5f,1130,1325,kept,2026-02-07,
538,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_04.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_04.png,,png,1232146,7ffd9ce34e8d148a98c4e0815af0e2da23cb8bea205babb63dea54ea7ef3fbe7,1166,1232,kept,2026-02-07,
539,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_05.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_05.png,,png,52032,92e710b73de1ff50f17e52136a6cbb970d0b945836dc059e681a754d8a451923,272,647,kept,2026-02-07,
540,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_06.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_06.png,,png,756699,ca4dbd6b488e4d862026b0a172d29649930638c4f8aada93a7e0892990261314,1130,1559,kept,2026-02-07,
541,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_07.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_07.png,,png,679574,b1e81c399827dc19f944f19530babb61053dd31b167a923b243d88f1ea55bc33,1074,962,kept,2026-02-07,
542,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_08.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_08.png,,png,1230749,172c9e01ac640e0dca531063b75ffeba33962574541994df4b8d2fb4354e1e70,1113,770,kept,2026-02-07,
543,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_06_fig_09.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_06,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_06_fig_09.png,,png,837563,6db8b4e1c00861e438a3c689ec82fb52a16b0bacb0b54bf8684989492ef96045,797,923,kept,2026-02-07,
545,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_02.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_02.png,,png,826961,36354c5f19b1b2cea0fe1c2eb3c66e58184133d67393029f8ae1ad7136d15d6f,1033,719,kept,2026-02-07,
546,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_03.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_03.png,,png,1002225,2d5d3ca052398b0efef1aa14b9c2f1fdc18ac7b5ba13d0a62a520029395f27fc,686,949,kept,2026-02-07,
547,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_04.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_04.png,,png,826494,72e336db72598a73bdd320ddf36910ff08421da4a13828ebabe54c0704129dbd,810,1028,kept,2026-02-07,
548,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_05.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_05.png,,png,946332,ad2d1d0e62749a64a9d386ccdb750063c2047c1873457f8a0ab4a6d52ff20966,829,1165,kept,2026-02-07,
549,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_06.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_06.png,,png,985073,b8223ec82e1605ea27cc4cd6314156ce78a1b5d64ed2e972498178f48f87229e,1167,1266,kept,2026-02-07,
550,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_07.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_07.png,,png,336478,1d3df6b2623da2ce9d16a964f07dd5f12f909a950e1fb723f7df93281d13692c,563,639,kept,2026-02-07,
551,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_07_fig_08.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_07,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_07_fig_08.png,,png,659776,82f2874c089098a5d6e34ec61f5283e1217b7c83891482c810e31a85ce99e057,1101,1568,kept,2026-02-07,
552,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_08_fig_01.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_08,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_08_fig_01.png,,png,832949,1dd39721e67fd9b8249d220aa378a195bf9a7cd9ac6459f9ceb4d3d3bbc0638e,1126,1565,kept,2026-02-07,
553,histoire_du_maroc_a_voir_reserves_plusieurs_parties_aux_pe_des_alaouites__chunk_08_fig_02.png,,,# Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,Origines - XXe s.,,Manuel académique,"BRIGNON, Jean et al., Histoire du Maroc, Hatier / Librairie Nationale, 1967",Figure extraite (OCR),Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites,Hatier / Librairie Nationale,1967,Origines - XXe s.,Français,,Paris / Casablanca,,chunk_08,,Unknown,"Jean Brignon, Abdelaziz Amine, Brahim Boutaleb, Guy Martinet, Bernard Rosenberger",,,,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Histoire du Maroc - à Voir - réserves plusieurs parties aux PE des alaouites/_FIGURES/chunk_08_fig_02.png,,png,220334,a30deaec3cf8a506d1ee4d11d06e313b408e49f644c4561fcae74f81501645d4,632,944,kept,2026-02-07,
